Frame,EAR,Blinks,Blink_STD,Pupil_Delta,Gaze_Instability,AU_Score,AU_StressPoints,Stress_Score
893,0.33,63,1.44,0.20,3.7836,0.86,3.4,3
894,0.33,63,1.44,0.20,3.7706,0.86,3.4,3
895,0.33,63,1.44,0.20,3.7591,0.86,3.4,3
896,0.33,63,1.44,0.20,3.7490,0.86,3.4,3
897,0.31,63,1.44,0.20,3.7418,0.86,3.4,3
898,0.32,63,1.45,0.20,3.7210,0.78,3.4,3
899,0.32,63,1.45,0.20,3.7073,0.78,3.4,3
900,0.31,63,1.45,0.20,3.6961,0.78,3.4,3
901,0.31,63,1.45,0.20,3.6777,0.78,3.4,3
902,0.30,63,1.45,0.20,3.6593,0.78,3.4,3
903,0.32,63,1.45,0.20,3.6460,0.78,3.4,3
904,0.31,63,1.45,0.20,3.6326,0.78,3.4,3
905,0.29,63,1.45,0.20,3.6183,0.78,3.4,3
906,0.29,63,1.45,0.20,3.5961,0.78,3.4,3
907,0.31,63,1.45,0.20,3.5849,0.78,3.4,3
908,0.30,63,1.45,0.20,3.5747,0.78,3.4,3
909,0.31,63,1.45,0.20,3.5667,0.78,3.4,3
910,0.32,63,1.45,0.20,3.5604,0.78,3.4,3
911,0.31,63,1.45,0.20,3.5552,0.78,3.4,3
912,0.31,63,1.45,0.20,3.5508,0.78,3.4,3
913,0.32,63,1.45,0.20,3.5492,0.78,3.4,3
914,0.31,63,1.45,0.20,3.5486,0.78,3.4,3
915,0.30,63,1.45,0.20,3.5492,0.78,3.4,3
916,0.31,63,1.45,0.20,3.5485,0.78,3.4,3
917,0.31,63,1.45,0.20,3.5513,0.78,3.4,3
918,0.31,63,1.45,0.20,3.5493,0.78,3.4,3
919,0.31,63,1.45,0.20,3.5495,0.78,3.4,3
920,0.31,63,1.46,0.20,3.5524,0.78,3.4,3
921,0.31,63,1.46,0.20,3.5528,0.78,3.4,3
922,0.30,63,1.46,0.20,3.5515,0.78,3.4,3
923,0.29,63,1.46,0.20,3.5510,0.78,3.4,3
924,0.30,63,1.46,0.20,3.5503,0.78,3.4,3
925,0.29,63,1.46,0.20,3.5501,0.78,3.4,3
926,0.30,63,1.46,0.20,3.5502,0.78,3.4,3
927,0.30,63,1.46,0.20,3.5504,0.78,3.4,3
928,0.30,63,1.46,0.20,3.5506,0.78,3.4,3
929,0.29,63,1.46,0.20,3.5530,0.78,3.4,3
930,0.30,63,1.46,0.20,3.5510,0.78,3.4,3
931,0.32,63,1.46,0.20,3.5514,0.78,3.4,3
932,0.31,63,1.46,0.20,3.5517,0.78,3.4,3
933,0.31,63,1.46,0.20,3.5518,0.78,3.4,3
934,0.31,63,1.46,0.20,3.5520,0.78,3.4,3
935,0.31,63,1.46,0.20,3.5523,0.86,3.4,3
936,0.33,63,1.46,0.20,3.5524,0.86,3.4,3
937,0.31,63,1.46,0.20,3.5504,0.86,3.4,3
938,0.31,63,1.46,0.20,3.5506,0.86,3.4,3
939,0.31,63,1.47,0.20,3.5527,0.86,3.4,3
940,0.31,63,1.47,0.20,3.5525,0.86,3.4,3
941,0.31,63,1.47,0.20,3.5504,0.86,3.4,3
942,0.29,63,1.49,0.20,3.5513,0.86,3.4,3
943,0.31,63,1.49,0.20,3.5506,0.86,3.4,3
944,0.31,63,1.49,0.20,3.5496,0.86,3.4,3
945,0.30,63,1.49,0.20,3.5496,0.86,3.4,3
946,0.32,63,1.49,0.20,3.5485,0.86,3.4,3
947,0.31,63,1.49,0.20,3.5474,0.86,3.4,3
948,0.30,63,1.49,0.20,3.5464,0.86,3.4,3
949,0.31,63,1.49,0.20,3.5454,0.82,3.4,3
950,0.30,63,1.49,0.20,3.5437,0.82,3.4,3
951,0.31,63,1.49,0.20,3.5419,0.82,3.4,3
952,0.32,63,1.50,0.20,3.5407,0.82,3.4,3
953,0.32,63,1.50,0.20,3.5383,0.82,3.4,3
954,0.32,63,1.50,0.20,3.5368,0.82,3.4,3
955,0.32,63,1.50,0.20,3.5344,0.82,3.4,3
956,0.30,63,1.50,0.20,3.5329,0.82,3.4,3
957,0.31,63,1.50,0.20,3.5315,0.82,3.4,3
958,0.32,63,1.50,0.20,3.5302,0.82,3.4,3
959,0.31,63,1.51,0.20,3.5311,0.82,3.4,3
960,0.28,63,1.51,0.20,3.5302,0.82,3.4,3
961,0.30,63,1.51,0.20,3.5294,0.82,3.4,3
962,0.31,63,1.52,0.20,3.5290,0.82,3.4,3
963,0.31,63,1.52,0.20,3.5297,0.82,3.4,3
964,0.32,63,1.52,0.20,3.5291,0.82,3.4,3
965,0.33,63,1.54,0.20,3.5308,0.82,3.4,3
966,0.33,63,1.54,0.20,3.5302,0.82,3.4,3
967,0.32,63,1.54,0.20,3.5296,0.79,3.4,3
968,0.31,63,1.54,0.20,3.5305,0.79,3.4,3
969,0.31,63,1.54,0.20,3.5297,0.79,3.4,3
970,0.31,63,1.54,0.20,3.5306,0.79,3.4,3
971,0.10,64,1.76,0.20,3.5302,0.79,3.4,3
972,0.14,64,1.76,0.20,3.5300,0.79,3.4,3
973,0.27,64,1.76,0.20,3.5298,0.79,3.4,3
974,0.05,65,1.74,0.20,3.5292,0.79,3.4,3
975,0.19,65,1.76,0.20,3.5289,0.79,3.4,3
976,0.24,65,1.76,0.20,3.5284,0.79,3.4,3
977,0.29,65,1.76,0.20,3.5276,0.79,3.4,3
978,0.04,66,1.75,0.20,3.5265,0.79,3.4,3
979,0.21,66,1.75,0.20,3.5253,0.79,3.4,3
980,0.26,66,1.75,0.20,3.5242,0.79,3.4,3
981,0.28,66,1.75,0.20,3.5220,0.79,3.4,3
982,0.31,66,1.75,0.20,3.5214,0.79,3.4,3
983,0.31,66,1.75,0.20,3.5198,0.79,3.4,3
984,0.31,66,1.75,0.20,3.5180,0.79,3.4,3
985,0.31,66,1.75,0.20,3.5160,0.84,3.4,3
986,0.31,66,1.75,0.20,3.5140,0.84,3.4,3
987,0.32,66,1.75,0.20,3.5119,0.84,3.4,3
988,0.32,66,1.76,0.20,3.5106,0.84,3.4,3
989,0.31,66,1.76,0.20,3.5075,0.84,3.4,3
990,0.32,66,1.76,0.20,3.5054,0.84,3.4,3
991,0.17,67,1.75,0.20,3.5037,0.84,3.4,3
992,0.29,67,1.75,0.20,3.5023,0.84,3.4,3
993,0.25,67,1.75,0.20,3.5010,0.84,3.4,3
994,0.30,67,1.75,0.20,3.4996,0.84,3.4,3
995,0.31,67,1.76,0.20,3.4984,0.84,3.4,3
996,0.31,67,1.76,0.20,3.4969,0.84,3.4,3
997,0.32,67,1.76,0.20,3.4954,0.84,3.4,3
998,0.31,67,1.77,0.20,3.4958,0.84,3.4,3
999,0.32,67,1.77,0.20,3.4947,0.84,3.4,3
1000,0.34,67,1.77,0.20,3.4942,0.84,3.4,3
1001,0.30,67,1.77,0.20,3.4919,0.84,3.4,3
1002,0.31,67,1.77,0.20,3.4914,0.84,3.4,3
1003,0.32,67,1.77,0.20,3.4905,0.80,3.4,3
1004,0.30,67,1.79,0.20,3.4893,0.80,3.4,3
1005,0.31,67,1.79,0.20,3.4874,0.80,3.4,3
1006,0.30,67,1.79,0.20,3.4852,0.80,3.4,3
1007,0.31,67,1.79,0.20,3.4833,0.80,3.4,3
1008,0.31,67,1.79,0.20,3.4809,0.80,3.4,3
1009,0.32,67,1.79,0.20,3.4786,0.80,3.4,3
1010,0.31,67,1.79,0.20,3.4763,0.80,3.4,3
1011,0.32,67,1.79,0.20,3.4739,0.80,3.4,3
1012,0.30,67,1.79,0.20,3.4714,0.80,3.4,3
1013,0.31,67,1.79,0.20,3.4690,0.80,3.4,3
1014,0.32,67,1.79,0.20,3.4667,0.80,3.4,3
1015,0.32,67,1.79,0.20,3.4643,0.80,3.4,3
1016,0.31,67,1.79,0.20,3.4622,0.80,3.4,3
1017,0.32,67,1.79,0.20,3.4604,0.75,3.4,3
1018,0.30,67,1.79,0.20,3.4581,0.75,3.4,3
1019,0.30,67,1.79,0.20,3.4531,0.75,3.4,3
1020,0.31,67,1.79,0.20,3.4506,0.75,3.4,3
1021,0.31,67,1.79,0.20,3.4457,0.75,3.4,3
1022,0.31,67,1.79,0.20,3.4407,0.75,3.4,3
1023,0.32,67,1.79,0.20,3.4366,0.75,3.4,3
1024,0.09,68,1.77,0.20,3.4318,0.75,3.4,3
1025,0.22,68,1.77,0.20,3.4298,0.75,3.4,3
1026,0.30,68,1.77,0.20,3.4298,0.75,3.4,3
1027,0.33,68,1.77,0.20,3.4287,0.75,3.4,3
1028,0.33,68,1.77,0.20,3.4292,0.75,3.4,3
1029,0.32,68,1.77,0.20,3.4278,0.75,3.4,3
1030,0.32,68,1.77,0.20,3.4263,0.75,3.4,3
1031,0.32,68,1.77,0.20,3.4254,0.75,3.4,3
1032,0.33,68,1.77,0.20,3.4237,0.63,2.2,3
1033,0.34,68,1.77,0.20,3.4220,0.63,2.2,3
1034,0.35,68,1.77,0.20,3.4211,0.63,2.2,3
1035,0.34,68,1.77,0.20,3.4192,0.63,2.2,3
1036,0.34,68,1.77,0.20,3.4170,0.63,2.2,3
1037,0.34,68,1.77,0.20,3.4147,0.63,2.2,3
1038,0.34,68,1.77,0.20,3.4123,0.63,2.2,3
1039,0.34,68,1.77,0.20,3.4099,0.63,2.2,3
1040,0.34,68,1.77,0.20,3.4075,0.63,2.2,3
1041,0.34,68,1.77,0.20,3.4044,0.63,2.2,3
1042,0.34,68,1.77,0.20,3.4009,0.63,2.2,3
1043,0.29,68,1.77,0.20,3.3958,0.63,2.2,3
1044,0.04,69,1.76,0.20,3.3919,0.63,2.2,3
1045,0.12,69,1.76,0.20,3.3878,0.63,2.2,3
1046,0.29,69,1.76,0.20,3.3819,0.69,3.4,3
1047,0.31,69,1.76,0.20,3.3781,0.69,3.4,3
1048,0.32,69,1.76,0.20,3.3748,0.69,3.4,3
1049,0.34,69,1.76,0.20,3.3716,0.69,3.4,3
1050,0.33,69,1.76,0.20,3.3684,0.69,3.4,3
1051,0.36,69,1.76,0.20,3.3645,0.69,3.4,3
1052,0.36,69,1.76,0.20,3.3606,0.69,3.4,3
1053,0.35,69,1.76,0.20,3.3573,0.69,3.4,3
1054,0.37,69,1.76,0.20,3.3540,0.69,3.4,3
1055,0.42,69,1.78,0.20,3.3494,0.69,3.4,3
1056,0.44,69,1.78,0.20,3.3457,0.69,3.4,3
1057,0.42,69,1.78,0.20,3.3422,0.69,3.4,3
1058,0.31,69,1.79,0.20,3.3381,0.69,3.4,3
1059,0.27,69,1.79,0.20,3.3349,0.69,3.4,3
1060,0.26,69,1.79,0.20,3.3316,0.69,3.4,3
1061,0.25,69,1.79,0.20,3.3275,0.56,0.7,2
1062,0.25,69,1.81,0.20,3.3224,0.56,0.7,2
1063,0.26,69,1.81,0.20,3.3189,0.56,0.7,2
1064,0.05,70,1.79,0.20,3.3143,0.56,0.7,2
1065,0.20,70,1.81,0.20,3.3115,0.56,0.7,2
1066,0.31,70,1.81,0.20,3.3073,0.56,0.7,2
1067,0.33,70,1.82,0.20,3.3028,0.56,0.7,2
1068,0.32,70,1.82,0.20,3.2994,0.56,0.7,2
1069,0.33,70,1.82,0.20,3.2952,0.56,0.7,2
1070,0.34,70,1.83,0.20,3.2894,0.56,0.7,2
1071,0.34,70,1.83,0.20,3.2854,0.56,0.7,2
1072,0.34,70,1.85,0.20,3.2792,0.56,0.7,2
1073,0.34,70,1.85,0.20,3.2752,0.00,0.0,0
1074,0.23,70,1.85,0.20,3.2708,0.00,0.0,0
1075,0.28,70,1.85,0.20,3.2651,0.00,0.0,0
1076,0.25,70,1.85,0.20,3.2601,0.00,0.0,0
1077,0.23,70,1.85,0.20,3.2551,0.00,0.0,0
1078,0.31,70,1.85,0.20,3.2501,0.00,0.0,0
1079,0.33,70,1.85,0.20,3.2451,0.00,0.0,0
1080,0.32,70,1.85,0.20,3.2404,0.00,0.0,0
1081,0.33,70,1.85,0.20,3.2348,0.00,0.0,0
1082,0.35,70,1.85,0.20,3.2270,0.00,0.0,0
1083,0.35,70,1.85,0.20,3.2202,0.00,0.0,0
1084,0.05,71,1.84,0.20,3.2126,0.00,0.0,0
1085,0.22,71,1.85,0.20,3.2090,0.00,0.0,0
1086,0.31,71,1.85,0.20,3.2061,0.00,0.0,0
1087,0.29,71,1.85,0.20,3.2030,0.00,0.0,0
1088,0.27,71,1.85,0.20,3.1997,0.00,0.0,0
1089,0.28,71,1.86,0.20,3.1955,0.00,0.0,0
1090,0.30,71,1.88,0.20,3.1893,0.00,0.0,0
1091,0.34,71,1.88,0.20,3.1869,0.00,0.0,0
1092,0.35,71,1.88,0.20,3.1832,0.00,0.0,0
1093,0.35,71,1.88,0.20,3.1749,0.00,0.0,0
1094,0.35,71,1.89,0.20,3.1626,0.00,0.0,0
1095,0.34,71,1.89,0.20,3.1255,0.00,0.0,0
1096,0.36,71,1.89,0.20,3.0718,0.00,0.0,0
1097,0.31,71,1.92,0.20,3.0223,0.00,0.0,0
1098,0.34,71,1.92,0.20,2.9548,0.00,0.0,0
1099,0.35,71,1.92,0.20,2.7745,0.00,0.0,0
1100,0.36,71,1.92,0.20,2.7293,0.00,0.0,0
1101,0.36,71,1.92,0.20,2.6758,0.00,0.0,0
1102,0.35,71,1.92,0.20,2.6178,0.00,0.0,0
1103,0.37,71,1.92,0.20,2.5392,0.00,0.0,0
1104,0.36,71,1.92,0.20,2.4283,0.00,0.0,0
1105,0.38,71,1.92,0.20,2.3696,0.00,0.0,0
1106,0.37,71,1.92,0.20,2.3407,0.00,0.0,0
1107,0.38,71,1.92,0.12,2.3107,0.00,0.0,0
1108,0.38,71,1.92,0.12,2.3089,0.00,0.0,0
1109,0.38,71,1.94,0.12,2.3047,0.00,0.0,0
1110,0.39,71,1.94,0.12,2.2929,0.00,0.0,0
1111,0.35,71,1.94,0.12,2.2876,0.00,0.0,0
1112,0.35,71,1.94,0.12,2.2688,0.00,0.0,0
1113,0.36,71,1.94,0.12,2.2393,0.00,0.0,0
1114,0.34,71,1.94,0.12,2.2024,0.00,0.0,0
1115,0.38,71,1.94,0.12,2.1945,0.00,0.0,0
1116,0.35,71,1.94,0.12,2.1820,0.00,0.0,0
1117,0.37,71,1.94,0.12,2.1545,0.00,0.0,0
1118,0.35,71,1.94,0.12,2.1163,0.00,0.0,0
1119,0.37,71,1.94,0.12,2.0856,0.00,0.0,0
1120,0.35,71,1.94,0.12,2.0607,0.00,0.0,0
1121,0.34,71,1.94,0.12,2.0327,0.00,0.0,0
1122,0.36,71,1.94,0.12,2.0094,0.00,0.0,0
1123,0.39,71,1.94,0.12,1.9834,0.00,0.0,0
1124,0.38,71,1.94,0.12,1.9648,0.00,0.0,0
1125,0.36,71,1.94,0.12,1.9459,0.00,0.0,0
1126,0.36,71,1.94,0.12,1.9301,0.00,0.0,0
1127,0.33,71,1.97,0.12,1.9101,0.00,0.0,0
1128,0.34,71,1.97,0.12,1.8674,0.00,0.0,0
1129,0.04,72,2.00,0.12,1.8452,0.00,0.0,2
1130,0.03,72,2.00,0.12,1.7984,0.00,0.0,2
1131,0.24,72,2.00,0.12,1.7230,0.00,0.0,2
1132,0.31,72,2.00,0.12,1.6974,0.00,0.0,2
1133,0.31,72,2.03,0.12,1.6676,0.00,0.0,2
1134,0.31,72,2.03,0.12,1.6421,1.10,1.5,3
1135,0.32,72,2.03,0.12,1.5939,1.10,1.5,3
1136,0.23,72,2.03,0.12,1.5717,1.10,1.5,3
1137,0.23,72,2.03,0.12,1.5519,1.10,1.5,3
1138,0.27,72,2.03,0.12,1.5313,1.10,1.5,3
1139,0.29,72,2.03,0.12,1.5141,1.10,1.5,3
1140,0.36,72,2.03,0.12,1.5238,1.10,1.5,3
1141,0.39,72,2.03,0.12,1.5259,1.10,1.5,3
1142,0.41,72,2.05,0.12,1.5278,1.10,1.5,3
1143,0.42,72,2.05,0.12,1.5343,1.10,1.5,3
1144,0.34,72,2.05,0.12,1.5361,1.10,1.5,3
1145,0.30,72,2.05,0.12,1.5280,1.10,1.5,3
1146,0.19,73,2.02,0.12,1.5205,1.10,1.5,3
1147,0.26,73,2.03,0.12,1.5039,1.10,1.5,3
1148,0.30,73,2.03,0.12,1.4825,1.10,1.5,3
1149,0.35,73,2.03,0.12,1.4644,1.10,1.5,3
1150,0.32,73,2.06,0.12,1.4563,0.90,1.5,3
1151,0.32,73,2.06,0.12,1.4554,0.90,1.5,3
1152,0.32,73,2.06,0.12,1.4569,0.90,1.5,3
1153,0.31,73,2.06,0.12,1.4634,0.90,1.5,3
1154,0.32,73,2.06,0.12,1.4742,0.90,1.5,3
1155,0.33,73,2.06,0.12,1.4860,0.90,1.5,3
1156,0.35,73,2.06,0.12,1.4972,0.90,1.5,3
1157,0.29,73,2.06,0.12,1.5069,0.90,1.5,3
1158,0.30,73,2.09,0.12,1.5184,0.90,1.5,3
1159,0.28,73,2.09,0.12,1.5274,0.90,1.5,3
1160,0.27,73,2.09,0.12,1.5339,0.90,1.5,3
1161,0.21,73,2.09,0.12,1.5382,0.90,1.5,3
1162,0.18,74,2.05,0.12,1.5392,0.90,1.5,3
1163,0.12,74,2.05,0.12,1.5350,0.90,1.5,3
1164,0.15,74,2.05,0.12,1.5415,0.90,1.5,3
1165,0.28,74,2.05,0.25,1.5581,0.90,1.5,3
1166,0.07,75,2.04,0.27,1.5623,1.17,2.2,2
1167,0.16,75,2.04,0.27,1.5652,1.17,2.2,2
1168,-,75,0.00,0.00,0.0000,1.17,2.2,3
1169,-,75,0.00,0.00,0.0000,1.17,2.2,3
1170,-,75,0.00,0.00,0.0000,1.17,2.2,3
1171,-,75,0.00,0.00,0.0000,1.17,2.2,3
1172,-,75,0.00,0.00,0.0000,1.17,2.2,3
1173,0.33,75,2.06,0.33,1.6160,1.17,2.2,2
1174,0.13,76,2.03,0.33,1.6508,1.17,2.2,2
1175,0.17,76,2.03,0.33,1.6777,1.17,2.2,2
1176,0.14,76,2.03,0.48,1.6946,1.17,2.2,2
1177,0.11,76,2.03,0.48,1.7043,1.17,2.2,2
1178,0.13,76,2.03,0.48,1.7155,1.17,2.2,2
1179,0.17,76,2.03,0.48,1.7255,1.17,2.2,2
1180,0.21,76,2.03,0.48,1.7332,1.17,2.2,2
1181,0.22,76,2.03,0.48,1.7401,1.17,2.2,2
1182,0.23,76,2.03,0.48,1.7457,1.17,2.2,2
1183,0.19,77,2.00,0.48,1.7513,1.17,2.2,2
1184,0.21,77,2.00,0.48,1.7565,1.17,2.2,2
1185,0.20,78,1.99,0.48,1.7609,1.17,2.2,2
1186,0.22,78,1.99,0.48,1.7651,1.17,2.2,2
1187,0.25,78,1.99,0.48,1.7692,1.17,2.2,2
1188,0.24,78,1.99,0.48,1.7707,1.17,2.2,2
1189,0.27,78,1.99,0.48,1.7692,1.17,2.2,2
1190,0.28,78,1.99,0.48,1.7695,1.17,2.2,2
1191,0.27,78,1.99,0.48,1.7638,1.17,2.2,2
1192,0.12,79,1.97,0.48,1.7618,1.17,2.2,2
1193,0.08,79,1.97,0.48,1.7565,1.17,2.2,2
1194,0.03,79,1.97,0.48,1.7571,1.47,2.2,2
1195,0.09,79,1.97,0.48,1.7600,1.47,2.2,2
1196,0.16,79,1.84,0.48,1.7640,1.47,2.2,2
1197,0.17,79,1.84,0.48,1.7674,1.47,2.2,2
1198,0.20,79,1.84,0.48,1.7708,1.47,2.2,2
1199,0.23,79,1.84,0.48,1.7757,1.47,2.2,2
1200,0.19,80,1.82,0.48,1.7777,1.47,2.2,2
1201,0.17,80,1.82,0.48,1.7798,1.47,2.2,2
1202,0.22,80,1.82,0.48,1.7853,1.47,2.2,2
1203,0.20,80,1.82,0.48,1.7915,1.47,2.2,2
1204,0.20,81,1.81,0.48,1.7985,1.47,2.2,2
1205,0.23,81,1.81,0.48,1.8059,1.47,2.2,2
1206,0.22,81,1.81,0.48,1.8141,1.47,2.2,2
1207,0.25,81,1.81,0.48,1.8225,1.47,2.2,2
1208,0.25,81,1.81,0.48,1.8308,1.47,2.2,2
1209,0.24,81,1.81,0.48,1.8392,1.47,2.2,2
1210,0.26,81,1.81,0.48,1.8480,1.47,2.2,2
1211,0.24,81,1.81,0.48,1.8569,0.79,0.7,2
1212,0.25,81,1.81,0.48,1.8665,0.79,0.7,2
1213,0.27,81,1.81,0.48,1.8764,0.79,0.7,2
1214,0.25,81,1.81,0.48,1.8872,0.79,0.7,2
1215,0.24,81,1.81,0.48,1.8979,0.79,0.7,2
1216,0.25,81,1.81,0.48,1.9092,0.79,0.7,2
1217,0.25,81,1.81,0.48,1.9207,0.79,0.7,2
1218,0.24,81,1.81,0.48,1.9338,0.79,0.7,2
1219,0.26,81,1.81,0.48,1.9483,0.79,0.7,2
1220,0.26,81,1.81,0.48,1.9634,0.79,0.7,2
1221,0.29,81,1.81,0.48,1.9778,0.79,0.7,2
1222,0.23,81,1.81,0.48,1.9927,0.79,0.7,2
1223,0.02,82,1.78,0.48,2.0089,0.79,0.7,2
1224,0.09,82,1.78,0.48,2.0242,0.79,0.7,2
1225,0.22,82,1.78,0.48,2.0355,1.03,1.5,3
1226,0.31,82,1.78,0.48,2.0462,1.03,1.5,3
1227,0.35,82,1.78,0.48,2.0573,1.03,1.5,3
1228,0.37,82,1.78,0.48,2.0669,1.03,1.5,3
1229,0.37,82,1.78,0.48,2.0761,1.03,1.5,3
1230,0.35,82,1.78,0.48,2.0852,1.03,1.5,3
1231,0.37,82,1.78,0.48,2.0946,1.03,1.5,3
1232,0.35,82,1.78,0.48,2.1038,1.03,1.5,3
1233,0.34,82,1.78,0.48,2.1137,1.03,1.5,3
1234,0.02,83,1.76,0.48,2.1259,1.03,1.5,3
1235,0.01,83,1.76,0.48,2.1382,1.03,1.5,3
1236,0.03,83,1.76,0.48,2.1503,1.03,1.5,3
1237,0.01,83,1.76,0.48,2.1641,1.03,1.5,3
1238,0.03,83,1.76,0.48,2.1777,1.03,1.5,3
1239,0.08,83,1.76,0.48,2.1871,1.03,1.5,3
1240,0.22,83,1.76,0.48,2.1939,1.03,1.5,3
1241,0.20,83,1.76,0.48,2.1982,1.58,1.5,3
1242,0.23,83,1.76,0.48,2.2006,1.58,1.5,3
1243,0.24,83,1.76,0.48,2.2004,1.58,1.5,3
1244,0.27,83,1.76,0.48,2.1986,1.58,1.5,3
1245,0.26,83,1.76,0.48,2.1963,1.58,1.5,3
1246,0.27,83,1.76,0.48,2.1937,1.58,1.5,3
1247,0.28,83,1.76,0.48,2.1929,1.58,1.5,3
1248,0.29,83,1.76,0.48,2.1964,1.58,1.5,3
1249,0.29,83,1.76,0.48,2.2089,1.58,1.5,3
1250,0.28,83,1.76,0.48,2.2126,1.58,1.5,3
1251,0.21,83,1.76,0.48,2.2315,1.58,1.5,3
1252,0.23,83,1.76,0.48,2.2710,1.58,1.5,3
1253,0.24,83,1.76,0.48,2.2991,1.58,1.5,3
1254,-,83,0.00,0.00,0.0000,1.58,1.5,3
1255,0.23,83,1.78,0.48,2.5714,1.58,1.5,3
1256,0.06,84,1.76,0.48,2.8246,1.58,1.5,3
1257,0.16,84,1.78,0.48,3.0593,1.58,1.5,3
1258,0.19,84,1.78,0.48,3.3681,0.00,0.0,2
1259,0.05,84,1.78,0.48,3.6920,0.00,0.0,2
1260,0.05,84,1.78,0.48,3.9655,0.00,0.0,2
1261,0.03,84,1.78,0.48,4.2470,0.00,0.0,2
1262,0.02,84,1.78,0.48,4.5177,0.00,0.0,2
1263,0.14,84,1.78,0.48,4.7808,0.00,0.0,2
1264,0.06,84,1.78,0.48,5.0337,0.00,0.0,2
1265,0.06,84,1.78,0.48,5.2724,0.00,0.0,2
1266,0.06,84,1.78,0.48,5.4874,0.00,0.0,2
1267,0.06,84,1.78,0.48,5.6970,0.00,0.0,2
1268,0.04,84,1.78,0.48,5.8956,0.00,0.0,2
1269,0.05,84,1.78,0.48,6.0905,0.00,0.0,2
1270,0.05,84,1.78,0.48,6.2954,0.00,0.0,2
1271,0.14,84,1.78,0.48,6.4985,0.00,0.0,2
1272,0.14,84,1.78,0.48,6.6895,0.00,0.0,2
1273,0.16,84,1.78,0.48,6.8878,0.00,0.0,2
1274,0.13,84,1.80,0.48,7.0842,0.00,0.0,2
1275,0.18,84,1.80,0.48,7.2793,0.00,0.0,2
1276,0.25,84,1.80,0.48,7.4751,0.00,0.0,2
1277,0.25,84,1.81,0.48,7.6668,0.00,0.0,2
1278,0.20,84,1.81,0.48,7.8548,0.00,0.0,2
1279,0.31,84,1.81,0.48,8.0338,0.00,0.0,2
1280,0.19,85,1.80,0.48,8.2055,0.00,0.0,2
1281,0.07,85,1.80,0.48,8.3641,0.00,0.0,2
1282,0.03,85,1.81,0.48,8.5110,0.00,0.0,2
1283,0.13,85,1.81,0.48,8.6290,0.00,0.0,2
1284,0.13,85,1.82,0.48,8.7129,0.00,0.0,2
1285,0.18,85,1.82,0.48,8.7850,0.00,0.0,2
1286,0.18,85,1.82,0.48,8.8349,0.00,0.0,2
1287,0.17,85,1.84,0.48,8.8777,0.00,0.0,2
1288,0.19,85,1.84,0.48,8.9140,0.00,0.0,2
1289,0.22,85,1.84,0.48,8.9431,0.00,0.0,2
1290,0.27,85,1.84,0.48,8.9687,0.00,0.0,2
1291,0.22,85,1.84,0.48,8.9887,0.00,0.0,2
1292,0.17,86,1.82,0.48,9.0065,0.00,0.0,2
1293,0.19,86,1.82,0.48,9.0220,0.00,0.0,2
1294,0.22,86,1.82,0.48,9.0391,0.00,0.0,2
1295,0.15,87,1.83,0.48,9.0583,0.00,0.0,2
1296,0.10,87,1.83,0.48,9.0807,0.00,0.0,2
1297,0.20,87,1.83,0.48,9.0971,0.00,0.0,2
1298,0.22,87,1.83,0.48,9.1170,0.00,0.0,2
1299,0.24,87,1.83,0.48,9.1346,0.00,0.0,2
1300,0.26,87,1.85,0.48,9.1535,0.00,0.0,2
1301,0.28,87,1.85,0.48,9.1717,0.00,0.0,2
1302,0.29,87,1.85,0.48,9.1900,0.00,0.0,2
1303,0.28,87,1.85,0.48,9.2165,0.00,0.0,2
1304,0.33,87,1.85,0.48,9.2360,0.00,0.0,2
1305,0.35,87,1.85,0.48,9.2590,0.00,0.0,2
1306,0.39,87,1.85,0.48,9.2882,0.00,0.0,2
1307,0.39,87,1.85,0.48,9.3227,0.00,0.0,2
1308,0.39,87,1.85,0.48,9.3630,0.00,0.0,2
1309,0.40,87,1.85,0.48,9.3984,0.00,0.0,2
1310,0.33,87,1.86,0.48,9.4346,0.00,0.0,2
1311,0.11,88,1.85,0.48,9.4810,1.13,0.7,2
1312,0.13,88,1.85,0.48,9.5208,1.13,0.7,2
1313,0.18,88,1.85,0.48,9.5596,1.13,0.7,2
1314,0.40,88,1.85,0.48,9.6000,1.13,0.7,2
1315,0.37,88,1.85,0.48,9.6334,1.13,0.7,2
1316,0.38,88,1.85,0.48,9.6674,1.13,0.7,2
1317,0.41,88,1.85,0.48,9.7029,1.13,0.7,2
1318,0.39,88,1.85,0.48,9.7396,1.13,0.7,2
1319,0.39,88,1.85,0.48,9.7755,1.13,0.7,2
1320,0.40,88,1.85,0.48,9.8120,1.13,0.7,2
1321,0.42,88,1.85,0.48,9.8489,1.13,0.7,2
1322,0.45,88,1.85,0.48,9.8854,1.13,0.7,2
1323,0.46,88,1.85,0.48,9.9212,1.13,0.7,2
1324,0.46,88,1.85,0.48,9.9567,1.13,0.7,2
1325,0.48,88,1.85,0.48,9.9978,1.13,0.7,2
1326,0.46,88,1.85,0.48,10.0319,1.13,0.7,2
1327,0.47,88,1.85,0.48,10.0651,1.13,0.7,2
1328,0.47,88,1.85,0.48,10.0980,1.13,0.7,2
1329,0.45,88,1.85,0.48,10.1301,1.13,0.7,2
1330,0.43,88,1.85,0.48,10.1549,1.43,1.9,2
1331,0.44,88,1.85,0.48,10.1852,1.43,1.9,2
