timestamp,left_gaze,right_gaze
2025-03-29 16:46:40.475664,Uncertain,Uncertain
2025-03-29 16:46:40.509266,Uncertain,Uncertain
2025-03-29 16:46:40.542469,Uncertain,Uncertain
2025-03-29 16:46:40.575448,Uncertain,Uncertain
2025-03-29 16:46:40.608757,Uncertain,Uncertain
2025-03-29 16:46:40.642405,Uncertain,Uncertain
2025-03-29 16:46:40.674917,Uncertain,Uncertain
2025-03-29 16:46:40.708425,Uncertain,Uncertain
2025-03-29 16:46:40.741615,Uncertain,Uncertain
2025-03-29 16:46:40.774649,Uncertain,Uncertain
2025-03-29 16:46:40.808169,Uncertain,Uncertain
2025-03-29 16:46:40.842084,Uncertain,Uncertain
2025-03-29 16:46:40.875101,Uncertain,Uncertain
2025-03-29 16:46:40.907060,Uncertain,Uncertain
2025-03-29 16:46:40.940394,Uncertain,Uncertain
2025-03-29 16:46:40.974334,Uncertain,Uncertain
2025-03-29 16:46:41.007963,Uncertain,Uncertain
2025-03-29 16:46:41.041347,Uncertain,Uncertain
2025-03-29 16:46:41.074576,Uncertain,Uncertain
2025-03-29 16:46:41.107619,Uncertain,Uncertain
2025-03-29 16:46:41.140115,Uncertain,Uncertain
2025-03-29 16:46:41.173438,Uncertain,Uncertain
2025-03-29 16:46:41.206875,Uncertain,Uncertain
2025-03-29 16:46:41.240660,Uncertain,Uncertain
2025-03-29 16:46:41.273681,Uncertain,Uncertain
2025-03-29 16:46:41.307069,Uncertain,Uncertain
2025-03-29 16:46:41.340216,Uncertain,Uncertain
2025-03-29 16:46:41.375011,Uncertain,Uncertain
2025-03-29 16:46:41.407246,Uncertain,Uncertain
2025-03-29 16:46:41.440456,Uncertain,Uncertain
2025-03-29 16:46:41.473433,Uncertain,Uncertain
2025-03-29 16:46:41.507249,Uncertain,Uncertain
2025-03-29 16:46:41.540717,Uncertain,Uncertain
2025-03-29 16:46:41.573433,Uncertain,Uncertain
2025-03-29 16:46:41.607675,Uncertain,Uncertain
2025-03-29 16:46:41.641290,Uncertain,Uncertain
2025-03-29 16:46:41.673831,Uncertain,Uncertain
2025-03-29 16:46:41.706919,Uncertain,Uncertain
2025-03-29 16:46:41.740736,Uncertain,Uncertain
2025-03-29 16:46:41.774498,Uncertain,Uncertain
2025-03-29 16:46:41.807065,Uncertain,Uncertain
2025-03-29 16:46:41.840368,Uncertain,Uncertain
2025-03-29 16:46:41.874150,Uncertain,Uncertain
2025-03-29 16:46:41.907418,Uncertain,Uncertain
2025-03-29 16:46:41.940064,Uncertain,Uncertain
2025-03-29 16:46:41.973244,Uncertain,Uncertain
2025-03-29 16:46:42.006648,Uncertain,Uncertain
2025-03-29 16:46:42.039168,Uncertain,Uncertain
2025-03-29 16:46:42.073079,Uncertain,Uncertain
2025-03-29 16:46:42.106351,Uncertain,Uncertain
2025-03-29 16:46:42.140538,Uncertain,Uncertain
2025-03-29 16:46:42.173960,Uncertain,Uncertain
2025-03-29 16:46:42.205569,Uncertain,Uncertain
2025-03-29 16:46:42.239551,Uncertain,Uncertain
2025-03-29 16:46:42.272146,Uncertain,Uncertain
2025-03-29 16:46:42.307808,Uncertain,Uncertain
2025-03-29 16:46:42.339408,Uncertain,Uncertain
2025-03-29 16:46:42.373626,Uncertain,Uncertain
2025-03-29 16:46:42.406588,Uncertain,Uncertain
2025-03-29 16:46:42.440426,Uncertain,Uncertain
2025-03-29 16:46:42.472177,Uncertain,Uncertain
2025-03-29 16:46:42.507426,Uncertain,Uncertain
2025-03-29 16:46:42.541605,Uncertain,Uncertain
2025-03-29 16:46:42.574431,Uncertain,Uncertain
2025-03-29 16:46:42.607216,Uncertain,Uncertain
2025-03-29 16:46:42.640075,Uncertain,Uncertain
2025-03-29 16:46:42.673155,Uncertain,Uncertain
2025-03-29 16:46:42.706500,Uncertain,Uncertain
2025-03-29 16:46:42.740160,Uncertain,Uncertain
2025-03-29 16:46:42.772506,Uncertain,Uncertain
2025-03-29 16:46:42.806707,Uncertain,Uncertain
2025-03-29 16:46:42.840179,Uncertain,Uncertain
2025-03-29 16:46:42.874152,Uncertain,Uncertain
2025-03-29 16:46:42.907042,Uncertain,Uncertain
2025-03-29 16:46:42.940012,Uncertain,Uncertain
2025-03-29 16:46:42.972917,Uncertain,Uncertain
2025-03-29 16:46:43.004489,Uncertain,Uncertain
2025-03-29 16:46:43.040876,Uncertain,Uncertain
2025-03-29 16:46:43.073817,Uncertain,Uncertain
2025-03-29 16:46:43.105914,Uncertain,Uncertain
2025-03-29 16:46:43.139785,Uncertain,Uncertain
2025-03-29 16:46:43.174350,Uncertain,Uncertain
2025-03-29 16:46:43.207704,Uncertain,Uncertain
2025-03-29 16:46:43.240348,Uncertain,Uncertain
2025-03-29 16:46:43.274343,Uncertain,Uncertain
2025-03-29 16:46:43.307665,Uncertain,Uncertain
2025-03-29 16:46:43.341165,Uncertain,Uncertain
2025-03-29 16:46:43.374488,Uncertain,Uncertain
2025-03-29 16:46:43.407560,Uncertain,Uncertain
2025-03-29 16:46:43.441071,Uncertain,Uncertain
2025-03-29 16:46:43.474366,Uncertain,Uncertain
2025-03-29 16:46:43.506598,Uncertain,Uncertain
2025-03-29 16:46:43.540864,Uncertain,Uncertain
2025-03-29 16:46:43.574079,Uncertain,Uncertain
2025-03-29 16:46:43.607344,Uncertain,Uncertain
2025-03-29 16:46:43.640950,Uncertain,Uncertain
2025-03-29 16:46:43.671602,Uncertain,Uncertain
2025-03-29 16:46:43.707274,Uncertain,Uncertain
2025-03-29 16:46:43.740433,Uncertain,Uncertain
2025-03-29 16:46:43.773934,Uncertain,Uncertain
2025-03-29 16:46:43.807033,Uncertain,Uncertain
2025-03-29 16:46:43.840459,Uncertain,Uncertain
2025-03-29 16:46:43.873790,Uncertain,Uncertain
2025-03-29 16:46:43.907207,Uncertain,Uncertain
2025-03-29 16:46:43.938531,Uncertain,Uncertain
2025-03-29 16:46:43.971132,Uncertain,Uncertain
2025-03-29 16:46:44.007087,Uncertain,Uncertain
2025-03-29 16:46:44.039688,Uncertain,Uncertain
2025-03-29 16:46:44.073850,Uncertain,Uncertain
2025-03-29 16:46:44.106844,Uncertain,Uncertain
2025-03-29 16:46:44.140089,Uncertain,Uncertain
2025-03-29 16:46:44.172941,Uncertain,Uncertain
2025-03-29 16:46:44.206999,Uncertain,Uncertain
2025-03-29 16:46:44.240469,Uncertain,Uncertain
2025-03-29 16:46:44.273915,Uncertain,Uncertain
2025-03-29 16:46:44.307055,Uncertain,Uncertain
2025-03-29 16:46:44.339747,Uncertain,Uncertain
2025-03-29 16:46:44.373994,Uncertain,Uncertain
2025-03-29 16:46:44.406500,Uncertain,Uncertain
2025-03-29 16:46:44.439204,Uncertain,Uncertain
2025-03-29 16:46:44.474077,Uncertain,Uncertain
2025-03-29 16:46:44.507155,Uncertain,Uncertain
2025-03-29 16:46:44.539308,Uncertain,Uncertain
2025-03-29 16:46:44.573325,Uncertain,Uncertain
2025-03-29 16:46:44.606625,Uncertain,Uncertain
2025-03-29 16:46:44.640358,Uncertain,Uncertain
2025-03-29 16:46:44.673512,Uncertain,Uncertain
2025-03-29 16:46:44.707173,Uncertain,Uncertain
2025-03-29 16:46:44.739831,Uncertain,Uncertain
2025-03-29 16:46:44.773614,Uncertain,Uncertain
2025-03-29 16:46:44.807089,Uncertain,Uncertain
2025-03-29 16:46:44.840175,Uncertain,Uncertain
2025-03-29 16:46:44.873531,Uncertain,Uncertain
2025-03-29 16:46:44.903509,Uncertain,Uncertain
2025-03-29 16:46:44.938885,Uncertain,Uncertain
2025-03-29 16:46:44.972508,Uncertain,Uncertain
2025-03-29 16:46:45.006806,Uncertain,Uncertain
2025-03-29 16:46:45.040149,Uncertain,Uncertain
2025-03-29 16:46:45.073591,Uncertain,Uncertain
2025-03-29 16:46:45.106718,Uncertain,Uncertain
2025-03-29 16:46:45.139450,Uncertain,Uncertain
2025-03-29 16:46:45.173412,Uncertain,Uncertain
2025-03-29 16:46:45.206414,Uncertain,Uncertain
2025-03-29 16:46:45.240117,Uncertain,Uncertain
2025-03-29 16:46:45.273422,Uncertain,Uncertain
2025-03-29 16:46:45.306808,Uncertain,Uncertain
2025-03-29 16:46:45.339794,Uncertain,Uncertain
