frame,face_id,timestamp,confidence,success,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r,AU01_c,AU02_c,AU04_c,AU05_c,AU06_c,AU07_c,AU09_c,AU10_c,AU12_c,AU14_c,AU15_c,AU17_c,AU20_c,AU23_c,AU25_c,AU26_c,AU28_c,AU45_c
70,0,5.394,0.98,1,0.00,0.02,1.45,0.78,0.02,0.77,0.16,0.54,0.55,0.91,0.31,0.49,0.09,0.38,0.15,0.96,0.28,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0,5.461,0.98,1,0.24,0.23,1.38,0.51,0.00,0.89,0.35,0.66,0.47,0.49,0.33,0.85,0.24,0.32,0.03,0.71,0.45,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
72,0,5.530,0.98,1,0.12,0.12,1.32,0.42,0.00,0.69,0.34,0.58,0.42,0.20,0.62,0.89,0.52,0.40,0.03,0.65,0.18,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0,5.595,0.98,1,0.24,0.00,1.06,0.32,0.15,1.13,0.37,0.84,0.14,0.19,0.61,0.49,0.29,0.18,0.17,0.81,0.51,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0,5.662,0.98,1,0.18,0.08,1.37,0.44,0.12,1.15,0.37,0.72,0.01,0.23,0.39,0.37,0.21,0.19,0.40,0.78,0.49,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
75,0,5.761,0.98,1,0.25,0.32,1.45,0.66,0.00,0.69,0.18,0.65,0.09,0.35,0.62,0.82,0.33,0.26,0.20,0.82,0.27,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0,5.861,0.98,1,0.21,0.21,1.45,0.29,0.13,0.63,0.30,0.86,0.10,0.14,0.31,0.50,0.46,0.27,0.10,0.31,0.30,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0,5.962,0.98,1,0.30,0.10,1.25,0.58,0.02,1.02,0.24,0.90,0.10,0.20,0.36,0.52,0.18,0.36,0.49,0.54,0.60,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,0,6.061,0.98,1,0.16,0.11,1.40,1.03,0.03,0.75,0.30,0.70,0.12,0.00,0.13,0.11,0.39,0.31,0.19,0.83,0.39,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0,6.128,0.98,1,0.27,0.29,1.30,0.76,0.10,0.76,0.40,0.68,0.13,0.36,0.57,0.31,0.57,0.29,0.26,0.62,0.54,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0,6.229,0.98,1,0.37,0.59,1.35,0.55,0.00,0.36,0.33,1.03,0.13,0.19,0.48,0.66,0.34,0.22,0.10,0.58,0.10,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0,6.328,0.98,1,0.09,0.00,1.43,0.26,0.01,1.03,0.48,0.99,0.09,0.17,0.56,0.88,0.00,0.33,0.00,0.77,0.40,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0,6.428,0.98,1,0.30,0.46,1.53,0.49,0.08,0.00,0.42,0.82,0.02,0.07,0.38,0.44,0.25,0.08,0.33,0.24,1.15,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
83,0,6.528,0.98,1,0.38,0.62,0.86,1.00,0.16,0.76,0.41,1.04,0.03,0.07,0.31,0.81,0.47,0.23,0.42,0.03,1.01,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0,6.594,0.98,1,0.19,0.48,0.92,0.85,0.06,0.49,0.60,1.03,0.04,0.00,0.50,0.28,0.31,0.30,0.10,0.01,0.55,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
